doc_number,corp_name,status,filing_type,address_1,address_2,city,state,zip_code,file_date,fei_number,registered_agent,ra_city,ra_state,officer_1_title,officer_1_name,officer_2_title,officer_2_name,officer_3_title,officer_3_name,source_file
L26000176252,STERLING COMMERCIAL INSURANCE LLC,A,FLAL,901 SW 15TH TERRACE,,CAPE CORAL,,33991,03252026,,RODRIGUEZ           ELINET,CAPE CORAL,FL,MGR,RODRIGUEZ           ELINET,,,,,20260403_corporate.txt
L26000176262,ROYAL SPA 6243 LLC,A,FLAL,6243 14TH ST W,,BRADENTON,,34207,03262026,,EVANS               STEVEN        A,BRADENTON,FL,MGR,EVANS               STEVEN        A,,,,,20260403_corporate.txt
L26000176272,ARIA MEDICAL CENTERS LLC,A,FLAL,4777 W FLAGLER ST,,MIAMI,,33134,03262026,,SANCHEZ MESA        NOSLEN,MIAMI,FL,MGR,SANCHEZ MESA        NOSLEN,,,,,20260403_corporate.txt
L26000176282,MIAMI BENTO LLC,A,FLAL,755 85TH ST.,,MIAMI BEACH,,33141,03262026,,JARA                LUIS          A,MIAMI BEACH,FL,MGR,JARA                LUIS          A,,,,,20260403_corporate.txt
L26000176292,WONDORA BRANDS LLC,A,FLAL,"1854 NEBRASKA AVENUE, NE",,ST PETERSBURG,,33703,03262026,,BIGARA              BRENDON       BMR,ST PETERSBURG,FL,MR,BRENDON             BIGARA        BMR,MRS,VON WALTSLEBEN      MICHELLE      MMRS,,,20260403_corporate.txt
L26000176302,K & M HOT DIGGITY DOGS LLC,A,FLAL,8162 SETTLERS CREEK CIRCLE,,LAKELAND,,33810--535,03262026,,ODOM                ELIZABETH     M,LAKELAND,FL,MGR,ODOM                ELIZABETH     M,MGR,GAMBRELL            KELLY         J,,,20260403_corporate.txt
L26000176312,ROAD TO ROAD LLC,A,FLAL,1191 NW 112 TER,,MIAMI,,33168,03262026,,NELSON              JULIEN,MIAMI,FL,AMBR,NELSON              JULIEN,,,,,20260403_corporate.txt
L26000176322,EXCLUSO K LLC,A,FLAL,3236 FORUM BLVD,#1129,FORT MYERS,,33905,03262026,,KAFUS               JASON         D,FORT MYERS,FL,MGR,KAFUS               JASON         D,,,,,20260403_corporate.txt
L26000176332,OLD CYPRUS HOME AND RANCH SERVICES LLC,A,FLAL,5660 NE 175TH STREET RD,,CITRA,,32113,03262026,,NORTHWEST REGISTERED AGENT LLC,ST PETERSBURG,FL,AMBR,LANE                CYDNEY,,,,,20260403_corporate.txt
L26000176342,DTFD CARGO LLC,A,FLAL,3131 NW 42ND ST,,LAUDERDALE LAKES,,33309,03262026,,LAINE HANS,LAUDERDALE LAKES,FL,MGR,LAINE HANS,,,,,20260403_corporate.txt
L26000176352,"LAMAR'S PROFICIENT LAWN, LANDSCAPE & MAINTENANCE, LLC",A,FLAL,8435 SANDHILL RD,,TALLAHASSEE,,32305,03262026,,HOWELL-MURRAY       JAAMELA,TALLAHASSEE,FL,CEO,MURRAY              CHAY          L,,,,,20260403_corporate.txt
L26000176362,"MENTE EN ORDEN COSULTING, L.L.C.",A,FLAL,2831 E OAKLAND PARK BLVD.,STE 9 #3259,FORT LAUDERDALE,,33306,04012026,,VALENCIA            ALEX,FORT LAUDERDALE,FL,MGR,VALENCIA            ALEX,,,,,20260403_corporate.txt
L26000176372,LCY FAMILY CARE TRANSPORT LLC,A,FLAL,9900 N KENDALL DRIVE,APT K206,MIAMI,,33176,03262026,,PENA ALCOLEA        LUIS          C,MIAMI,FL,MGR,PENA ALCOLEA        LUIS          C,AMBR,LUGO FUNDORA        YENLY,,,20260403_corporate.txt
L26000176382,BRIZUELA WORLD CONNECT LLC,A,FLAL,7271 S WATERWAY DR,,MIAMI,,33155,03252026,,RIERA               BARBARA,MIAMI,FL,MGR,RIERA               BARBARA,,,,,20260403_corporate.txt
L26000176392,SKKIN & TONIC LLC,A,FLAL,4135 ACORN OAK CIR APT 337,,SANFORD,,32771,03262026,,LIS                 JILLIAN       M,SANFORD,FL,AMBR,LIS                 JILLIAN       M,,,,,20260403_corporate.txt
L26000176402,"BURGER DADDY PALM CITY, LLC",A,FLAL,900 SE INDIAN STREET,,STUART,,34997,03262026,,SABRA               RICHARD       B,HOLLYWOOD,FL,MGR,KERR                RONALD        B,,,,,20260403_corporate.txt
L26000176412,TANAST LLC,A,FLAL,2405 NW 39TH TER,101,LAUDERDALES LAKES,,33311,04012026,,JOSEPH              WILTANA,LAUDERDALES LAKES,FL,MGR,JOSEPH              WILTANA,,,,,20260403_corporate.txt
L26000176422,M.C. STONE AND PAVER LLC,A,FLAL,14781 ENCLAVE LAKES DRIVE,22T5,DELRAY BEACH,,33484,03262026,,NIKOS BOOKKEEPING SERVICES,WEST PALM BEACH,FL,MGR,MENDONCA SILVEIRA   MARCELO,AMBR,SILVEIRA            ARIANDNA      S,,,20260403_corporate.txt
L26000176432,NOOK & KEY MANAGEMENT LLC,A,FLAL,2980 MCFARLANE ROAD,,MIAMI,,33133,03262026,,SODEMAN             ASHLEY,MIAMI,FL,MGR,SODEMAN             ASHLEY,,,,,20260403_corporate.txt
L26000176442,REVITI TECHNOLOGIES LLC,A,FLAL,334 VISTA OAK DR,,LONGWOOD,,32779,03262026,,"LEGALZOOM USCA, INC.",FORT LAUDERDALE,FL,MGR,BAUERLE             ANNA          C,,,,,20260403_corporate.txt
L26000176452,HUNG LANDSCAPING LLC,A,FLAL,18255 NW 68TH AVE APT 408,,HIALEAH,,33015,03262026,,HERNANDEZ LOPEZ     LIANELY,HIALEAH,FL,AMBR,HERNANDEZ LOPEZ     LIANELY,,,,,20260403_corporate.txt
L26000176462,"SALT AND TEQUILA, RESTAURANT GROUP, LLC",A,FLAL,501 N OLIVE,,WEST PALM BEACH,,33401,03192026,,ROSA                FRANCISCO,WEST PALM BEACH,FL,AMBR,ROSA                FRANCISCO,,,,,20260403_corporate.txt
L26000176472,VELO AI LLC,A,FLAL,121 N FAIRFAX AVE,,WINTER SPRINGS,,32708,03262026,,HERRERA BURGOS      GABRIEL,WINTER SPRINGS,FL,MGR,HERRERA BURGOS      GABRIEL,,,,,20260403_corporate.txt
L26000176482,"SHORT CIRCUIT PISTONS TOO, LLC",A,FLAL,1637 SW 8TH STREET,SUITE 200,MIAMI,,33135,03262026,,FULLER              WILLIAM       O,MIAMI,FL,MGR,FULLER              WILLIAM       O,MGR,PINILLA             MARTIN        A,,,20260403_corporate.txt
L26000176492,"PREMIER ADVERTISING GROUP, LLC.",A,FLAL,13253 SE 35TH CT.,,BELLEVIEW,,34420,03262026,,MASHBURN            DUSTY         S,BELLEVIEW,FL,MGR,MASHBURN            DUSTY         S,MGR,MASHBURN            KASEA         M,,,20260403_corporate.txt
L26000176502,25 TERRY COURT LLC,A,FLAL,1655 PALM BEACH LAKES BLVD,STE 500,WEST PALM BEACH,,33401,03262026,,"SIMSES & ASSOCIATES, P.A.",WEST PALM BEACH,FL,MGR,MEJIA               ALBERTO,AMBR,MEJIA               MARGARET,,,20260403_corporate.txt
L26000176512,"EJ10 DELANO 6501, LLC",A,FLAL,4740 DAVIE ROAD,,DAVIE,,33314,03262026,,BOWER               TANYA         LESQ,DAVIE,FL,MGR,COLLIER             ROBIN,MGR,O'BRIEN             TIMOTHY,,,20260403_corporate.txt
L26000176522,SEAGLASS COASTAL CLEANING LLC,A,FLAL,63 1/2 CHAPIN ST,,SAINT AUGUSTINE,,32084,03262026,,VANDIVER            HANNAH        E,SAINT AUGUSTINE,FL,,,,,,,20260403_corporate.txt
L26000176532,RUIZGAMA LLC,A,FLAL,879 TIMBER POND DR,,BRANDON,,33510,03262026,,RUIZ                BREINER J,BRANDON,FL,AMBR,RUIZ                BREINER J,AMBR,GAMARRA             MARIA F,,,20260403_corporate.txt
L26000176542,MANY NORTE DIGITAL LLC,A,FLAL,2 S BISCAYNE BOULEVARD SUITE 3200 -6786,,MIAMI,,33131,04022026,,LUPA ENTERPRISES INC,MIAMI,FL,MGRM,JOSE FERNANDO PEREZ RIBERA,MBR,FERNANDO PARADA  DEUTSCH,MBR,ADLER CAROLINA COIMBRA LAHORE,20260403_corporate.txt
L26000176552,TWIN OAKS POMPANO LLC,A,FLAL,"116 NORTH OCEAN BOULEVARD, UNIT 302",,POMPANO BEACH,,33062,04022026,,HOFFMAN             LAWRENCE,POMPANO BEACH,FL,MGR,HOFFMAN             LAWRENCE,AMBR,HOFFMAN             MARIA,,,20260403_corporate.txt
L26000176562,"THE NETWORKING, LLC",A,FLAL,5973 NW 56TH PL,,TAMARAC,,33319,03262026,,LLOYD               DESMOND       D,TAMARAC,FL,MGR,LLOYD               DESMOND       D,,,,,20260403_corporate.txt
L26000176572,PRIME GROUP MOBILITY LLC,A,FLAL,2210 SE 23 AVE,,HOMESTEAD,,33035,03262026,,MICHEL              MARCODOLOVAN,HOMESTEAD,FL,AMBR,MICHEL              MARCODOLOVAN,,,,,20260403_corporate.txt
M26000005252,VYLA HEALTHCARE SEARCH LLC,A,FORL,"10800 BISCAYNE BLVD., STE. 600",,MIAMI,,33161,04022026,414244795,MILLENNIUM MANAGEMENT L.L.C.,MIAMI,FL,MGR,SHAULSON            ABRAHAM,,,,,20260403_corporate.txt
L26000176582,GMAIS MARKET LLC,A,FLAL,4827 WALTHAM FOREST DR,,DAVENPORT,,33837,03262026,,T.J AMERICA BUSINESS LLC,DAVENPORT,FL,AMBR,PERES SANCHES       GENILSON,AMBR,A DE AMORIN SANCHES MARIA AMELIA,,,20260403_corporate.txt
L26000176592,3M 3J HOLDINGS LLC,A,FLAL,14235 POWELL RD,78,SPRING HILL,,34609,03262026,,CANALS              MELISSA       P,SPRING HILL,FL,,,,,,,20260403_corporate.txt
L26000176602,"LIL GIG, LLC",A,FLAL,14886 SW 96TH TERRACE,,MIAMI,,33196,03262026,,GARCIA              MARISELA,PALM COAST,FL,MGR,FELIPE              REIMAX,MGR,NARDO-FELIPE        KRISTIAN      Z,AR,GARCIA              MARISELA,20260403_corporate.txt
L26000176612,NATURE COAST STRIPING LLC,A,FLAL,3355 ABELINE RD,,SPRING HILL,,34608,03262026,,FAHRUBEL            BART,SPRING HILL,FL,MGR,FAHRUBEL            BART          A,,,,,20260403_corporate.txt
L26000176622,BRICK AND BRIDGE CAPITAL LLC,A,FLAL,7901 4TH ST N # 20071,,ST. PETERSBURG,,33702,03232026,,ANDRADE MARIN       ANTONIO JOSE,ST. PETERSBURG,FL,MGRM,ANDRADE MARIN       ANTONIO JOSE,MGRM,SCHILLACI           YALINA,,,20260403_corporate.txt
L26000176632,"WELLRUN AI, LLC",A,FLAL,5671 DELACROIX TERRACE,,PALM BEACH GARDENS,,33418,03262026,,COURTNEY            MATTHEW       R,PALM BEACH GARDENS,FL,AMBR,HSSC HOLDINGS LLC,,,,,20260403_corporate.txt
L26000176642,TROPICAL GULF RETREAT LLC,A,FLAL,27039 CHAMOIS DRIVE,,PUNTA GORDA,,33955,04012026,,VIDAL LANDONI       LUIS          A,PUNTA GORDA,FL,,,,,,,20260403_corporate.txt
L26000176652,MCDONOUGH BUSINESS SOLUTIONS LLC,A,FLAL,8713 BOYSENBERRY DR,,TAMPA,,33635,03262026,,MCDONOUGH           NICHOLAS      J,TAMPA,FL,MGR,MCDONOUGH           NICHOLAS      J,,,,,20260403_corporate.txt
L26000176662,JAYTYECAPITAL LLC,A,FLAL,1323 SE 17TH ST,1077,FORT LAUDERDATE,,33316,04012026,,DORVIL              JAMES,FORT LAUDERDALE,FL,MGR,DORVIL              JAMES,,,,,20260403_corporate.txt
L26000176672,TECHINSPECT SOLUTIONS LLC,A,FLAL,9635 RED LILY PLACE,,ORLANDO,,32827,03262026,,KISH                ABIGAIL       P,ORLANDO,FL,AMBR,POURCHIER           ROBERT        E,AMBR,POURCHIER           RACHEL        E,AMBR,KISH                ABIGAIL       P,20260403_corporate.txt
L26000176682,FIGARA CARE LLC,A,FLAL,2295 S HIAWASSEE RD,SUITE 209,ORLANDO,,32835,03262026,,P SIMOES VASCONCELOSLUCIANA,ORLANDO,FL,MGR,P SIMOES VASCONCELOSLUCIANA,,,,,20260403_corporate.txt
L26000176692,VST GLOBAL LLC,A,FLAL,203 E 3RD STREET,101,SANFORD,,32771,03272026,,TONER               VICTORIA      S,SANFORD,FL,MGR,VICTORIA            TONER         S,,,,,20260403_corporate.txt
L26000176702,MBA EQUITY HOLDINGS LLC,A,FLAL,7481 OLD ST. AUGUSTINE RD,,TALLAHASSEE,,32311,03262026,,SOTEROS             MATT          G,TALLAHASSEE,FL,MGR,SOTEROS             MATT          G,,,,,20260403_corporate.txt
L26000176712,FIRETOWER PROPERTIES JAX LLC,A,FLAL,2995 LANTANA LAKES DR E,,JACKSONVILLE,,32246,03262026,,MAHMOOD              QAISAR,JACKSONVILLE,FL,MGR,MOHAMMAD            FAISAL,,,,,20260403_corporate.txt
L26000176722,JUNIPER CREATIVE ADVENTURES LLC,A,FLAL,14426 STAMFORD CIRCLE,,ORLANDO,,32826,03262026,,MIESEN              JENNIFER,ORLANDO,FL,MGR,MIESEN              JENNIFER      M,,,,,20260403_corporate.txt
L26000176732,SIYOVLE YO VLE LLC,A,FLAL,3717 CORAL TREE CIRCLE,,COCONUT CREEK,,33073,03232026,,DESTIN              AGENOR,NORTH LAUDERDALE,FL,MGR,CERIUS              NATHANAEL,,,,,20260403_corporate.txt
L26000176742,APEX LANDSCAPE MULTISERVICES LLC,A,FLAL,1876 KEENLAND CIR,,WEST PALM BEACH,,33415,03262026,,GOMEZ               JERONIMO,WEST PALM BEACH,FL,MGR,GOMEZ               JERONIMO,,,,,20260403_corporate.txt
L26000176752,"POWER PARTNERS, LLC",A,FLAL,13501 SW 128TH ST,SUITE 212,MIAMI,,33186,03262026,,"BOWA INTERNATIONAL, LLC",MIAMI,FL,MGR,BOWA INTERNATIONAL LLC,MGR,UNIFIED VENTURE GROUP LLC,,,20260403_corporate.txt
L26000176762,SARA LASHES LLC,A,FLAL,1100 BRICKELL BAY DR,APT 41N,MIAMI,,33131,03232026,,CAICEDO             SARA,MIAMI,FL,MGR,CAICEDO             SARA,,,,,20260403_corporate.txt
L26000175083,ARLAND PROPERTY HOLDINGS LLC,A,FLAL,7027 W BROWARD BLVD,#853,PLANTATION,,33317,03262026,,BUSH                RICKY,MIAMI GARDENS,FL,AMBR,BUSH                RICKY,,,,,20260403_corporate.txt
L26000175093,THE PINK WHISK LLC,A,FLAL,1422 MCCASKILL AVENUE,,TALLAHASSEE,,32310,03262026,,SPICER              KAYLA,TALLAHASSEE,FL,AMBR,SPICER              KAYLA,,,,,20260403_corporate.txt
L26000175103,SUMMIT TESTING SOLUTIONS LLC,A,FLAL,6930 40TH CT E,,ELLENTON,,34222,03262026,,SMITH               MARISSA       L,ELLENTON,FL,MGR,SMITH               MARISSA       L,,,,,20260403_corporate.txt
L26000175113,MAG NUCLEAR CONSULTING LLC,A,FLAL,3216 LANDOVER BLVD,,SPRING HILL,,34609,03262026,,GRIDER              MARK,SPRING HILL,FL,AMBR,GRIDER              MARK,,,,,20260403_corporate.txt
L26000175123,SUNSET GLOBAL VENTURES LLC,A,FLAL,7901 4TH ST N STE 300,,ST. PETERSBURG,,33702,03262026,,NORTHWEST REGISTERED AGENT LLC,ST. PETERSBURG,FL,,,,,,,20260403_corporate.txt
L26000175133,DOUBLE N EVENTS LLC,A,FLAL,1601 PALACE CT.,,VALRICO,,33594,03262026,,WARE                MADISONN,VALRICO,FL,,,,,,,20260403_corporate.txt
L26000175143,CBK MOTORS LLC,A,FLAL,8532 AVONSHIRE RD,,ORLANDO,,32817,03262026,,ACEVEDO HERNANDEZ   CARLOS        O,ORLANDO,FL,MGR,ACEVEDO HERNANDEZ   CARLOS        O,,,,,20260403_corporate.txt
L26000175153,TERRASIGHT NETWORK LLC,A,FLAL,7901 4TH ST N STE 300,,ST. PETERSBURG,,33702,03262026,,NORTHWEST REGISTERED AGENT LLC,ST. PETERSBURG,FL,,,,,,,20260403_corporate.txt
L26000175163,"PARABELLUM ENTERPRISES, LLC",A,FLAL,17114 SW 39TH STREET,,MIRAMAR,,33027,03212026,,PHANORD             RALPH,MIRAMAR,FL,MGR,PHANORD             RALPH,,,,,20260403_corporate.txt
L26000175173,PRECISION PLANTING LLC,A,FLAL,3441 EAST FOREST LAKE DRIVE,,SARASOTA,,34232,04012026,,BIANCO              CHARLES,SARASOTA,FL,MGR,BIANCO              CHARLES,,,,,20260403_corporate.txt
L26000175183,JEB WEALTH LLC,A,FLAL,6500 W HILLSBOROUGH AVE,SUITE 130,TAMPA,,33634,03262026,,BUSER               JACOB,TAMPA,FL,MGR,BUSER               JACOB,,,,,20260403_corporate.txt
L26000175193,THE MANOR CANDLE SHOP LLC,A,FLAL,2820 AUTUMN BREEZE WAY,,KISSIMMEE,,34744,03262026,,HELF                RYAN          T,KISSIMMEE,FL,MGR,HELF                RYAN          T,AP,HELF                CANDACE       L,,,20260403_corporate.txt
L26000175203,CANDACE SOLIZ CONSULTING LLC,A,FLAL,7901 4TH ST N STE 300,,ST. PETERSBURG,,33702,03262026,,NORTHWEST REGISTERED AGENT LLC,ST. PETERSBURG,FL,,,,,,,20260403_corporate.txt
L26000175213,ROADSTAR HOLDINGS LLC,A,FLAL,3605 NE 207TH ST,APT 4110,AVENTURA,,33180,03202026,,FRAYND              DANIEL,AVENTURA,FL,AMBR,FRAYND              DANIEL,AMBR,MARTINS             JONATHAN,,,20260403_corporate.txt
L26000175223,APEX PROPERTY SOLUTIONS & INSTALLATION LLC,A,FLAL,1130 18TH AVE N,1,LAKE WORTH BEACH,,33460,03262026,,DECHANTS            ANTHONY       J,LAKE WORTH BEACH,FL,AP,DECHANTS            ANTHONY       J,,,,,20260403_corporate.txt
L26000175233,CERBERUS PROPERTY LLC,A,FLAL,225 E ROBINSON STREET,STE 220,ORLANDO,,32801,03262026,,CORPORATE AGENT ALLIANCE LLC,ORLANDO,FL,MGR,DELBEN SILVA        ANDRE PAULO,MGR,REBOUCAS DE MELO    RAFAEL,MGR,PEDREIRA MAGALHAES  VICTOR,20260403_corporate.txt
L26000175243,ROADSTAR OPERATING LLC,A,FLAL,3605 NE 207TH ST,APT 4110,MIAMI,,33180,03202026,,FRAYND              DANIEL,MIAMI,FL,AR,FRAYND              DANIEL,MGR,MARTINS             JONATHAN,,,20260403_corporate.txt
L26000175253,JORDANUS PROPERTY LLC,A,FLAL,225 E ROBINSON STREET,STE 220,ORLANDO,,32801,03262026,,CORPORATE AGENT ALLIANCE LLC,ORLANDO,FL,MGR,DELBEN SILVA        ANDRE PAULO,MGR,REBOUCAS DE MELO    RAFAEL,MGR,PEDREIRA MAGALHAES  VICTOR,20260403_corporate.txt
L26000175263,"SUN & SPICE, LLC",A,FLAL,429 SW DUVAL AVE,,PORT ST LUCIE,,34983,03262026,,BROWN               ERUM,PORT ST LUCIE,FL,CEO,BROWN               ERUM,CEO,HANEEF              SHAZEENA,,,20260403_corporate.txt
L26000175273,"M HEALTH AGENCY, LLC",A,FLAL,321 NORTHLAKE BOULEVARD,,NORTH PALM BEACH,,33408,03262026,,ZUCKERBERG          MICHAEL       D,WEST PALM BEACH,FL,AMBR,DASHTIZADEH         ANTHONY       K,AMBR,ZUCKERBERG          MICHAEL       D,,,20260403_corporate.txt
L26000175283,Z FAMILY HOLDINGS LLC,A,FLAL,382 NE 191ST ST #660034,,MIAMI,,33179,03262026,,"LEGALZOOM USCA, INC.",FORT LAUDERDALE,FL,AMBR,ZACCARIO            TONY,,,,,20260403_corporate.txt
L26000175293,RZS MANAGEMENT LLC,A,FLAL,25 SE 2ND AVUENUE,,MIAMI,,33131,03262026,,ZENBUSINESS INC.,TALLAHASSEE,FL,AMBR,LOCHARD             SADGI,AMBR,LOCHARD             SADGI JR,AMBR,LOCHARD             SERADGI,20260403_corporate.txt
L26000175303,25TH ACRE REGENERATIVE INFRASTRUCTURE FUND LLC,A,FLAL,218 E BEARSS AVE #340,,TAMPA,,33613,03262026,,METZLER ADVISORY LLC,TAMPA,FL,MGR,RIVERA              MARCOS,,,,,20260403_corporate.txt
L26000175313,UNLOCK YOUR TRUTH LLC,A,FLAL,17530 WOODCREST WAY,,CLERMONT,,34714,03262026,,AZARNOUSH           SIMA,CLERMONT,FL,AMBR,AZARNOUSH           SIMA,,,,,20260403_corporate.txt
L26000175323,THE ZEKE BARBERSHOP LLC,A,FLAL,366 SE STRAIT AVE,,PORT SAINT LUCIE,,34983,03212026,,KETNOLD             NOEL,PORT SAINT LUCIE,FL,MGR,KETNOLD             NOEL,,,,,20260403_corporate.txt
L26000175333,MODERN SIGNAL ADVISORY LLC,A,FLAL,3501 IMPERIAL CROSSING DRIVE,UNIT 7316,BONITA SPRINGS,,34134,03222026,,KNOX                BRIAN         A,BONITA SPRINGS,FL,MGR,KNOX                BRIAN,,,,,20260403_corporate.txt
L26000175343,THE ONES4LIFE LUXURY LLC,A,FLAL,4300 BISCAYNE BLVD,203,MIAMI,,33137,03262026,,OSUN                OLUFEMI,MIAMI,FL,MGR,OSUN                OLUFEMI,,,,,20260403_corporate.txt
L26000175353,KD CHILDCARE HOME LLC,A,FLAL,6816 N HALE AVE,,TAMPA,,33614,03262026,,SOUTO ACOSTA        YOANA,TAMPA,FL,PRES,SOUTO ACOSTA        YOANA,,,,,20260403_corporate.txt
L26000175363,RMI LITHUANIA LLC,A,FLAL,310 NE 61ST STREET,,MIAMI,,33137,03262026,,ZENBUSINESS INC.,TALLAHASSEE,FL,AMBR,URZOLA              VICTOR,AMBR,CUNNINGHAM          PATRICK J,AMBR,LARIOS              LEONARDO,20260403_corporate.txt
P26000017393,COMFORT-TECH AC INC,A,DOMP,2060 SW 90TH AVE UNIT C18,,DAVIE,,33324,04022026,,PALUMBO             STEPHEN       J,DAVIE,FL,P,PALUMBO             STEPHEN       J,,,,,20260403_corporate.txt
L26000175373,BOLD HEALTH LLC,A,FLAL,"2125 BISCAYNE BLVD, STE 204 #25471",,MIAMI,,33137,03262026,,REGISTERED AGENTS INC,ST PETERSBURG,FL,AMBR,MIKAELATB TRUST,,,,,20260403_corporate.txt
L26000175383,HAMMERHEAD ENTERPRISES LLC,A,FLAL,798 SW MCCALL RD.,,PORT SAINT LUCIE,,34953,03262026,,CASTLEBERRY         BOBBY,PORT SAINT LUCIE,FL,AMBR,CASTLEBERRY         BOBBY,,,,,20260403_corporate.txt
L26000175393,KETOFFEE LLC,A,FLAL,3530 MYSTIC POINTE DRIVE,,AVENTURA,,33180,03262026,,ZENBUSINESS INC.,TALLAHASSEE,FL,AMBR,LUNA GONZALEZ       MARCELA,AMBR,MORAN HERNANDEZ     ADRI��N,AMBR,S��NCHEZ GARCIA     MARIA CLEMENCI,20260403_corporate.txt
L26000175403,GUCCIANO'S GARBAGE BIN CLEANING LLC,A,FLAL,11930 NE 64TH PL,,WILLISTON,,32696,03262026,,JOHNSON             LAGONDA,WILLISTON,FL,AP,JOHNSON             LAGONDA,,,,,20260403_corporate.txt
L26000175413,TRUE TALENT AESTHETICS LLC,A,FLAL,217 OLD ENGLAND LOOP,,SANFORD,,32771,03262026,,KEELING             LASHANTAE,SANFORD,FL,AMBR,KEELING             LASHANTAE,,,,,20260403_corporate.txt
P26000017403,REAL DREAM SERVICES AND REPAIRS INC,A,DOMP,971 E 9TH ST HIALEAH FL 33010,,HIALEAH,,33010,03272026,,RODRIGUEZ HERNANDEZ LUIS,HIALEAH,FL,P,RODRIGUEZ HERNANDEZ LUIS,,,,,20260403_corporate.txt
L26000175423,F.N. STRATEGIES LLC,A,FLAL,275 NW 6TH ST,,BOCA RATON,,33432,03262026,,ZENBUSINESS INC.,TALLAHASSEE,FL,AMBR,FRANKLIN            MARCUS         V,,,,,20260403_corporate.txt
N26000004533,WORLD IMPACT SOLIDARITY AND EMPOWERMENT INC,A,DOMNP,3513 3RD STREET WEST,,LEHIGH ACRES,,33971,03272026,,DORFEUILLE          CLAUDE,LEHIGH ACRES,FL,DIRE,DORFEUILLE          CLAUDE,DIRE,JEAN DENIS          MARIE,DIRE,CASTOR              JEAN,20260403_corporate.txt
L26000175433,S3 LEGACY LLC,A,FLAL,"1110 BRICKELL AVE, SUITE 200",,MIAMI,,33131,03262026,,BTU INTERNATIONAL CONSULTING LLC,MIAMI,FL,MGR,LOPEZ DEL RINCON    JORGE ARTURO,MGR,MOSCOSO TOVILLA     ELDRETH,,,20260403_corporate.txt
L26000175443,DKL SIDING ENTERPRISE LLC,A,FLAL,13780 HUNTWICK DRIVE,,ORLANDO,,32837,03262026,,CORONADO            HEISSER       Y,ORLANDO,FL,MGR,CORONADO            HEISSER       Y,,,,,20260403_corporate.txt
P26000017413,LIAT COHEN P.A.,A,DOMP,7360 SW 121ST STREET,,PINECREST,,33156,03272026,,LIAT                COHEN,PINECREST,FL,P,LIAT                COHEN,,,,,20260403_corporate.txt
F26000001983,ASSETA AI INC.,A,FORP,"203 E. 8TH ST., 3F",,NEW YORK,,10128,04022026,,C T CORPORATION SYSTEM,PLANTATION,FL,PSD,PALMITER            DEAN,CEO,PALMITER            DEAN,D,KAUR                JASLEEN,20260403_corporate.txt
L26000175453,ALICE PS LLC,A,FLAL,3004 ALICE DR,,PALM SPRINGS,,33461,03262026,,ALVAREZ             FRANK,ROYAL PALM BEACH,FL,MGR,RICHARDSON          GARTH,MGR,MOHAMMED            JENNA,,,20260403_corporate.txt
P26000017423,ITFCKFJB INC,A,DOMP,2777 SW ARCHER RD APT A,,GAINESVILLE,,32608,03272026,,SOUCHET             AERIKA,GAINESVILLE,FL,PDST,SOUCHET             AERIKA,,,,,20260403_corporate.txt
P26000017433,CANEN GROUP CORP,A,DOMP,4763 SW 39TH AVE,,FORT LAUDERDALE,,33312,04012026,,CANO GIL            ERNESTO       J,FORT LAUDERDALE,FL,P,CANO GIL            ENRIQUE J,D,CANO GIL            ENRIQUE J,VP,CANO GIL            ERNESTO J,20260403_corporate.txt
L26000175463,HLL INVESTMENTS GROUP LLC,A,FLAL,8669 NW STREET,,MIAMI,,33166,04022026,,HUMBERTO JOSE LUENGO JR,MIAMI,FL,AMBR,HUMBERTO JOSE LUENGO JR,,,,,20260403_corporate.txt
P26000017443,VSQOJA INC,A,DOMP,81801 BRANTLEY RD APT 1909,,FORT MYERS,,33907,03272026,,BAEZ                CATALINA,FORT MYERS,FL,PDST,BAEZ                CATALINA,,,,,20260403_corporate.txt
L26000175473,C.O.M.BA.T.S. LOGISTICS LLC,A,FLAL,400 N TAMPA ST STE 1550 #635794,,TAMPA,,33602,03262026,,TURNER              SAMUEL        ASR,JACKSONVILLE,FL,AMBR,TURNER              SAMUEL        ASR.,,,,,20260403_corporate.txt
P26000017453,ZENTRIX SOLUTIONS INC,A,DOMP,3523 SW 6TH STREET,,MIAMI,,33135,03272026,,PILOTO RAMIREZ      MARLON,MIAMI,FL,"P, D",PILOTO RAMIREZ      MARLON,,,,,20260403_corporate.txt
L26000175483,"ART BY EMMALINE, LLC",A,FLAL,855 GONZALEZ PARK DR,,CANTONMENT,,32533,03232026,,GLAZNER             CARRIE        E,CANTONMENT,FL,MGR,GLAZNER             CARRIE        E,,,,,20260403_corporate.txt
L26000175493,TOMAZENA GRACEFUL LIVING LLC,A,FLAL,393 SW 77TH TERRACE,,OKEECHOBEE,,34974,03262026,,HERSHORIN           PAUL,OKEECHOBEE,FL,AMBR,HERSHORIN           PAUL,,,,,20260403_corporate.txt
P26000017463,YCGPVY INC,A,DOMP,6083 RALEIGH ST,,ORLANDO,,32835,03272026,,FRANCIS             JAHLEA,ORLANDO,FL,PDST,FRANCIS             JAHLEA,,,,,20260403_corporate.txt
